ts,ProductID,Type,Airtemperature[°C],Processtemperature[°C],Rotationalspeed[rpm],Torque[Nm],Toolwear[min],FailureType
2023-09-01 09:00:00,L56048,L,25.75,36.85000000000002,1456,46.5,52,No Failure
2023-09-01 09:15:00,L56049,L,25.75,36.85000000000002,1528,37.5,54,No Failure
2023-09-01 09:30:00,M23730,M,25.75,36.950000000000045,1338,49.6,56,No Failure
2023-09-01 09:45:00,M23731,M,25.75,36.950000000000045,1558,39.2,59,No Failure
2023-09-01 10:00:00,M23732,M,25.75,36.950000000000045,1614,38.1,62,No Failure
2023-09-01 10:15:00,H38287,H,25.850000000000023,36.950000000000045,1557,36.4,65,No Failure
2023-09-01 10:30:00,L56054,L,25.950000000000045,37.150000000000034,1443,45.3,70,No Failure
2023-09-01 10:45:00,H38289,H,25.950000000000045,37.150000000000034,1332,51.0,72,No Failure
2023-09-01 11:00:00,M23736,M,25.950000000000045,37.150000000000034,1752,25.2,77,No Failure
2023-09-01 11:15:00,M23737,M,25.950000000000045,37.05000000000001,1460,45.8,80,No Failure
2023-09-01 11:30:00,L56058,L,25.950000000000045,37.05000000000001,1802,26.9,83,No Failure
2023-09-01 11:45:00,L56059,L,25.850000000000023,37.05000000000001,1527,39.5,85,No Failure
2023-09-01 12:00:00,L56060,L,25.850000000000023,37.05000000000001,1458,39.8,87,No Failure
2023-09-01 12:15:00,H38295,H,25.850000000000023,37.05000000000001,1520,37.9,89,No Failure
2023-09-01 12:30:00,L56062,L,25.850000000000023,37.05000000000001,1378,49.7,94,No Failure
2023-09-01 12:45:00,M23743,M,25.75,37.05000000000001,1529,38.1,96,No Failure
2023-09-01 13:00:00,L56064,L,25.850000000000023,37.05000000000001,1527,32.4,99,No Failure
2023-09-01 13:15:00,M23745,M,25.850000000000023,37.05000000000001,1438,42.9,101,No Failure
2023-09-01 13:30:00,L56066,L,25.75,36.85000000000002,1583,36.7,104,No Failure
2023-09-01 13:45:00,L56067,L,25.65000000000004,36.75,1530,37.6,106,No Failure
2023-09-01 14:00:00,M23748,M,25.55000000000001,36.75,1530,39.1,108,No Failure
2023-09-01 14:15:00,M23749,M,25.55000000000001,36.650000000000034,2089,19.1,111,No Failure
2023-09-01 14:30:00,L56070,L,25.55000000000001,36.650000000000034,1616,34.2,114,No Failure
2023-09-01 14:45:00,M23751,M,25.55000000000001,36.75,1681,28.3,116,No Failure
2023-09-01 15:00:00,L56072,L,25.450000000000045,36.650000000000034,1475,43.0,119,No Failure
2023-09-01 15:15:00,L56073,L,25.350000000000023,36.55000000000001,1371,46.5,121,No Failure
2023-09-01 15:30:00,M23754,M,25.350000000000023,36.55000000000001,1546,38.0,123,No Failure
2023-09-01 15:45:00,H38309,H,25.25,36.450000000000045,1461,40.1,126,No Failure
2023-09-01 16:00:00,L56076,L,25.25,36.55000000000001,1638,31.9,131,No Failure
2023-09-01 16:15:00,M23757,M,25.15000000000004,36.55000000000001,1577,35.6,133,No Failure
2023-09-01 16:30:00,L56078,L,25.25,36.450000000000045,1532,38.7,136,No Failure
2023-09-01 16:45:00,M23759,M,25.15000000000004,36.35000000000002,1710,27.7,138,No Failure
2023-09-01 17:00:00,M23760,M,25.15000000000004,36.450000000000045,1584,29.4,141,No Failure
2023-09-01 17:15:00,L56081,L,25.15000000000004,36.450000000000045,1446,50.1,144,No Failure
2023-09-01 17:30:00,H38316,H,25.25,36.55000000000001,1522,46.3,146,No Failure
2023-09-01 17:45:00,M23763,M,25.25,36.55000000000001,1382,49.9,151,No Failure
2023-09-01 18:00:00,L56084,L,25.25,36.55000000000001,1584,38.2,154,No Failure
2023-09-01 18:15:00,L56085,L,25.15000000000004,36.450000000000045,1385,55.2,156,No Failure
2023-09-01 18:30:00,L56086,L,25.15000000000004,36.55000000000001,1592,34.4,158,No Failure
2023-09-01 18:45:00,M23767,M,25.05000000000001,36.450000000000045,1404,43.7,160,No Failure
2023-09-01 19:00:00,L56088,L,25.05000000000001,36.35000000000002,1518,44.3,163,No Failure
2023-09-01 19:15:00,L56089,L,24.950000000000045,36.25,1529,40.4,165,No Failure
2023-09-01 19:30:00,L56090,L,24.950000000000045,36.25,1550,37.0,167,No Failure
2023-09-01 19:45:00,L56091,L,24.950000000000045,36.150000000000034,1773,23.8,169,No Failure
2023-09-01 20:00:00,L56092,L,25.05000000000001,36.35000000000002,1446,43.7,171,No Failure
2023-09-01 20:15:00,M23773,M,25.05000000000001,36.35000000000002,1487,46.9,173,No Failure
2023-09-01 20:30:00,M23774,M,25.15000000000004,36.35000000000002,1524,49.3,176,No Failure
2023-09-01 20:45:00,L56095,L,24.950000000000045,36.150000000000034,1403,54.1,179,No Failure
2023-09-01 21:00:00,L56096,L,24.950000000000045,36.05000000000001,2267,15.7,181,No Failure
2023-09-01 21:15:00,M23777,M,24.950000000000045,36.05000000000001,1529,37.9,183,No Failure
2023-09-01 21:30:00,L56098,L,24.950000000000045,36.05000000000001,1402,51.2,186,No Failure
2023-09-01 21:45:00,L56099,L,25.05000000000001,36.150000000000034,1693,28.0,188,No Failure
2023-09-01 22:00:00,L56100,L,24.950000000000045,36.150000000000034,1496,45.8,190,No Failure
2023-09-01 22:15:00,L56101,L,24.950000000000045,35.950000000000045,1633,33.3,192,No Failure
2023-09-01 22:30:00,L56102,L,24.950000000000045,36.05000000000001,1399,42.6,194,No Failure
2023-09-01 22:45:00,M23783,M,24.850000000000023,35.950000000000045,1363,45.3,196,No Failure
2023-09-01 23:00:00,H38338,H,24.950000000000045,36.05000000000001,1527,42.2,199,No Failure
2023-09-01 23:15:00,M23785,M,25.05000000000001,36.05000000000001,1405,42.5,204,No Failure
2023-09-01 23:30:00,M23786,M,25.15000000000004,36.150000000000034,1459,59.6,207,Power Failure
2023-09-01 23:45:00,M23787,M,25.25,36.25,1789,25.0,210,No Failure
2023-09-02 00:00:00,L56108,L,25.25,36.25,1531,41.5,213,No Failure
2023-09-02 00:15:00,M23789,M,25.25,36.25,1620,35.8,215,No Failure
2023-09-02 00:30:00,L56110,L,25.25,36.25,1571,39.4,0,No Failure
2023-09-02 00:45:00,L56111,L,25.25,36.25,1434,39.9,2,No Failure
2023-09-02 01:00:00,L56112,L,25.25,36.25,1474,43.6,4,No Failure
2023-09-02 01:15:00,M23793,M,25.15000000000004,36.150000000000034,1544,41.7,6,No Failure
2023-09-02 01:30:00,L56114,L,25.15000000000004,36.05000000000001,1601,35.7,9,No Failure
2023-09-02 01:45:00,L56115,L,25.25,36.150000000000034,1801,26.9,11,No Failure
2023-09-02 02:00:00,L56116,L,25.25,36.150000000000034,1465,42.0,13,No Failure
2023-09-02 02:15:00,M23797,M,25.25,36.25,1340,52.6,15,No Failure
2023-09-02 02:30:00,M23798,M,25.25,36.25,1517,41.0,18,No Failure
2023-09-02 02:45:00,M23799,M,25.15000000000004,36.25,1434,44.8,21,No Failure
2023-09-02 03:00:00,H38354,H,25.15000000000004,36.150000000000034,1935,19.3,24,No Failure
2023-09-02 03:15:00,M23801,M,25.15000000000004,36.150000000000034,1595,32.2,29,No Failure
2023-09-02 03:30:00,L56122,L,25.15000000000004,36.150000000000034,2188,17.0,32,No Failure
2023-09-02 03:45:00,M23803,M,25.15000000000004,36.25,1449,44.4,34,No Failure
2023-09-02 04:00:00,L56124,L,25.15000000000004,36.150000000000034,1471,38.2,37,No Failure
2023-09-02 04:15:00,L56125,L,25.25,36.05000000000001,1639,33.8,39,No Failure
2023-09-02 04:30:00,M23806,M,25.15000000000004,36.05000000000001,1846,24.5,41,No Failure
2023-09-02 04:45:00,M23807,M,25.15000000000004,36.05000000000001,1452,38.2,44,No Failure
2023-09-02 05:00:00,M23808,M,25.25,36.150000000000034,1483,41.9,47,No Failure
2023-09-02 05:15:00,L56129,L,25.25,36.150000000000034,1284,60.3,50,No Failure
2023-09-02 05:30:00,L56130,L,25.25,36.05000000000001,1419,50.0,52,No Failure
2023-09-02 05:45:00,L56131,L,25.15000000000004,35.950000000000045,1763,28.4,54,No Failure
2023-09-02 06:00:00,M23812,M,25.05000000000001,35.85000000000002,1478,42.5,56,No Failure
2023-09-02 06:15:00,L56133,L,25.15000000000004,35.85000000000002,1518,36.0,59,No Failure
2023-09-02 06:30:00,L56134,L,25.15000000000004,35.85000000000002,1447,49.0,61,No Failure
2023-09-02 06:45:00,M23815,M,25.25,35.85000000000002,1355,55.1,63,No Failure
2023-09-02 07:00:00,L56136,L,25.25,35.950000000000045,1348,57.4,66,No Failure
2023-09-02 07:15:00,L56137,L,25.25,35.950000000000045,1348,53.7,68,No Failure
2023-09-02 07:30:00,M23818,M,25.25,35.950000000000045,1734,27.7,70,No Failure
2023-09-02 07:45:00,L56139,L,25.15000000000004,35.85000000000002,1420,46.5,73,No Failure
2023-09-02 08:00:00,L56140,L,25.15000000000004,35.75,1797,24.7,75,No Failure
2023-09-02 08:15:00,M23821,M,25.15000000000004,35.85000000000002,1403,45.0,77,No Failure
2023-09-02 08:30:00,L56142,L,25.15000000000004,35.75,1628,30.2,80,No Failure
2023-09-02 08:45:00,M23823,M,25.05000000000001,35.75,1687,30.4,82,No Failure
2023-09-02 09:00:00,M23824,M,25.05000000000001,35.75,1456,44.9,85,No Failure
2023-09-02 09:15:00,L56145,L,24.950000000000045,35.75,1496,44.7,88,No Failure
2023-09-02 09:30:00,L56146,L,24.950000000000045,35.650000000000034,1636,30.3,90,No Failure
2023-09-02 09:45:00,L56147,L,24.950000000000045,35.650000000000034,1536,40.4,92,No Failure
2023-09-02 10:00:00,L56148,L,24.950000000000045,35.650000000000034,1454,50.6,94,No Failure
2023-09-02 10:15:00,L56149,L,24.850000000000023,35.650000000000034,1396,50.0,96,No Failure
2023-09-02 10:30:00,L56150,L,24.850000000000023,35.450000000000045,1575,37.4,98,No Failure
2023-09-02 10:45:00,L56151,L,24.75,35.450000000000045,1514,35.7,100,No Failure
2023-09-02 11:00:00,M23832,M,24.65000000000004,35.25,1455,49.9,102,No Failure
2023-09-02 11:15:00,L56153,L,24.65000000000004,35.25,1549,48.3,105,No Failure
2023-09-02 11:30:00,L56154,L,24.65000000000004,35.35000000000002,1474,42.4,107,No Failure
2023-09-02 11:45:00,H38389,H,24.55000000000001,35.25,1661,34.2,109,No Failure
2023-09-02 12:00:00,L56156,L,24.55000000000001,35.25,1535,34.6,114,No Failure
2023-09-02 12:15:00,M23837,M,24.75,35.35000000000002,1556,31.2,116,No Failure
2023-09-02 12:30:00,L56158,L,24.75,35.450000000000045,1435,45.0,119,No Failure
2023-09-02 12:45:00,M23839,M,24.75,35.35000000000002,1332,51.1,121,No Failure
2023-09-02 13:00:00,L56160,L,24.850000000000023,35.450000000000045,1513,42.4,124,No Failure
2023-09-02 13:15:00,L56161,L,24.850000000000023,35.55000000000001,1502,39.4,126,No Failure
2023-09-02 13:30:00,L56162,L,24.850000000000023,35.55000000000001,1315,60.1,128,No Failure
2023-09-02 13:45:00,M23843,M,24.850000000000023,35.55000000000001,1261,51.1,130,No Failure
2023-09-02 14:00:00,L56164,L,24.950000000000045,35.650000000000034,1406,60.4,133,No Failure
2023-09-02 14:15:00,L56165,L,24.950000000000045,35.650000000000034,1584,42.3,135,No Failure
2023-09-02 14:30:00,M23846,M,24.950000000000045,35.650000000000034,1443,43.9,137,No Failure
2023-09-02 14:45:00,L56167,L,25.05000000000001,35.75,1580,35.8,140,No Failure
2023-09-02 15:00:00,L56168,L,25.05000000000001,35.75,1825,24.6,142,No Failure
2023-09-02 15:15:00,L56169,L,25.05000000000001,35.75,1469,48.2,144,No Failure
2023-09-02 15:30:00,L56170,L,25.05000000000001,35.75,1493,38.4,146,No Failure
2023-09-02 15:45:00,M23851,M,25.15000000000004,35.85000000000002,1598,29.4,148,No Failure
2023-09-02 16:00:00,H38406,H,25.05000000000001,35.75,1450,37.2,151,No Failure
2023-09-02 16:15:00,M23853,M,25.05000000000001,35.75,1632,37.5,156,No Failure
2023-09-02 16:30:00,M23854,M,24.950000000000045,35.75,1980,20.3,159,No Failure
2023-09-02 16:45:00,L56175,L,25.05000000000001,35.85000000000002,1474,43.7,162,No Failure
2023-09-02 17:00:00,L56176,L,25.05000000000001,35.75,1540,37.1,164,No Failure
2023-09-02 17:15:00,M23857,M,24.950000000000045,35.75,1609,38.9,166,No Failure
2023-09-02 17:30:00,L56178,L,24.950000000000045,35.85000000000002,1467,42.8,169,No Failure
2023-09-02 17:45:00,L56179,L,24.950000000000045,35.75,1492,39.4,171,No Failure
2023-09-02 18:00:00,L56180,L,24.850000000000023,35.75,1493,46.1,173,No Failure
2023-09-02 18:15:00,L56181,L,24.850000000000023,35.650000000000034,1500,39.9,175,No Failure
2023-09-02 18:30:00,L56182,L,24.950000000000045,35.650000000000034,1477,36.6,177,No Failure
2023-09-02 18:45:00,L56183,L,24.950000000000045,35.75,1342,49.1,179,No Failure
2023-09-02 19:00:00,M23864,M,24.950000000000045,35.650000000000034,1538,34.3,181,No Failure
2023-09-02 19:15:00,L56185,L,25.05000000000001,35.75,1337,58.1,184,No Failure
2023-09-02 19:30:00,L56186,L,25.15000000000004,35.75,1417,41.8,186,No Failure
2023-09-02 19:45:00,L56187,L,25.25,35.85000000000002,1383,46.2,188,No Failure
2023-09-02 20:00:00,M23868,M,25.25,35.85000000000002,1440,42.4,190,No Failure
2023-09-02 20:15:00,L56189,L,25.15000000000004,35.75,1579,34.4,193,No Failure
2023-09-02 20:30:00,L56190,L,25.05000000000001,35.75,1441,40.0,195,No Failure
2023-09-02 20:45:00,M23871,M,25.05000000000001,35.75,1530,35.9,197,No Failure
2023-09-02 21:00:00,L56192,L,25.05000000000001,35.85000000000002,1705,26.0,200,No Failure
2023-09-02 21:15:00,H38427,H,25.05000000000001,35.85000000000002,1435,43.0,202,No Failure
2023-09-02 21:30:00,M23874,M,25.05000000000001,35.950000000000045,1340,61.3,207,Overstrain Failure
2023-09-02 21:45:00,L56195,L,25.05000000000001,35.950000000000045,1431,49.7,210,No Failure
2023-09-02 22:00:00,L56196,L,25.15000000000004,36.05000000000001,1396,52.7,212,Overstrain Failure
2023-09-02 22:15:00,M23877,M,25.15000000000004,35.950000000000045,1369,52.0,214,No Failure
2023-09-02 22:30:00,L56198,L,25.15000000000004,35.950000000000045,1615,35.4,217,Tool Wear Failure
2023-09-02 22:45:00,L56199,L,25.05000000000001,35.950000000000045,1662,31.3,0,No Failure
2023-09-02 23:00:00,L56200,L,25.15000000000004,36.05000000000001,1553,33.5,2,No Failure
2023-09-02 23:15:00,M23881,M,25.25,36.05000000000001,1536,34.6,4,No Failure
2023-09-02 23:30:00,L56202,L,25.25,36.150000000000034,1548,46.6,7,No Failure
2023-09-02 23:45:00,L56203,L,25.25,36.150000000000034,1706,30.9,9,No Failure
2023-09-03 00:00:00,L56204,L,25.25,36.150000000000034,1366,45.5,11,No Failure
2023-09-03 00:15:00,L56205,L,25.350000000000023,36.25,1440,35.9,13,No Failure
2023-09-03 00:30:00,M23886,M,25.350000000000023,36.25,1685,28.1,15,No Failure
2023-09-03 00:45:00,M23887,M,25.25,36.150000000000034,1444,44.0,18,No Failure
2023-09-03 01:00:00,L56208,L,25.25,36.150000000000034,1395,48.7,21,No Failure
2023-09-03 01:15:00,L56209,L,25.25,36.150000000000034,1483,38.8,23,No Failure
2023-09-03 01:30:00,M23890,M,25.350000000000023,36.25,1403,44.3,25,No Failure
2023-09-03 01:45:00,H38445,H,25.350000000000023,36.25,1793,23.9,28,No Failure
2023-09-03 02:00:00,L56212,L,25.25,36.150000000000034,1723,28.8,33,No Failure
2023-09-03 02:15:00,L56213,L,25.25,36.05000000000001,1386,41.0,35,No Failure
2023-09-03 02:30:00,H38448,H,25.25,36.05000000000001,1585,46.2,37,No Failure
2023-09-03 02:45:00,M23895,M,25.15000000000004,35.950000000000045,1731,27.7,42,No Failure
2023-09-03 03:00:00,L56216,L,25.15000000000004,36.150000000000034,1519,37.7,45,No Failure
2023-09-03 03:15:00,L56217,L,25.15000000000004,36.05000000000001,1896,24.4,47,No Failure
2023-09-03 03:30:00,L56218,L,25.15000000000004,36.150000000000034,2358,14.9,49,No Failure
2023-09-03 03:45:00,M23899,M,25.15000000000004,36.150000000000034,1341,51.9,51,No Failure
2023-09-03 04:00:00,L56220,L,25.15000000000004,36.150000000000034,1550,37.0,54,No Failure
2023-09-03 04:15:00,L56221,L,25.15000000000004,36.150000000000034,1309,61.5,56,No Failure
2023-09-03 04:30:00,M23902,M,25.15000000000004,36.25,1599,32.9,58,No Failure
2023-09-03 04:45:00,L56223,L,25.25,36.25,1343,40.0,61,No Failure
2023-09-03 05:00:00,L56224,L,25.25,36.25,1378,39.9,63,No Failure
2023-09-03 05:15:00,L56225,L,25.25,36.25,1603,34.6,65,No Failure
2023-09-03 05:30:00,L56226,L,25.25,36.25,1664,28.1,67,No Failure
2023-09-03 05:45:00,L56227,L,25.15000000000004,36.25,1488,37.4,69,No Failure
2023-09-03 06:00:00,M23908,M,25.15000000000004,36.25,1370,50.5,71,No Failure
2023-09-03 06:15:00,L56229,L,25.15000000000004,36.35000000000002,1545,34.3,74,No Failure
2023-09-03 06:30:00,M23910,M,25.25,36.35000000000002,1566,31.4,76,No Failure
2023-09-03 06:45:00,L56231,L,25.25,36.450000000000045,1820,24.6,79,No Failure
2023-09-03 07:00:00,M23912,M,25.25,36.450000000000045,1901,22.1,81,No Failure
2023-09-03 07:15:00,M23913,M,25.25,36.35000000000002,1638,32.2,84,No Failure
2023-09-03 07:30:00,M23914,M,25.15000000000004,36.25,1521,38.2,87,No Failure
2023-09-03 07:45:00,H38469,H,25.15000000000004,36.25,1864,23.1,90,No Failure
2023-09-03 08:00:00,L56236,L,25.15000000000004,36.150000000000034,1430,41.9,95,No Failure
2023-09-03 08:15:00,M23917,M,25.15000000000004,36.25,1686,34.5,97,No Failure
2023-09-03 08:30:00,M23918,M,25.05000000000001,36.150000000000034,1326,57.2,100,No Failure
2023-09-03 08:45:00,L56239,L,25.05000000000001,36.150000000000034,1805,25.6,103,No Failure
2023-09-03 09:00:00,H38474,H,25.05000000000001,36.150000000000034,1453,45.8,105,No Failure
2023-09-03 09:15:00,M23921,M,25.05000000000001,36.25,1863,26.0,110,No Failure
2023-09-03 09:30:00,L56242,L,25.05000000000001,36.150000000000034,1576,35.3,113,No Failure
2023-09-03 09:45:00,L56243,L,25.05000000000001,36.150000000000034,1419,39.7,115,No Failure
2023-09-03 10:00:00,L56244,L,25.05000000000001,36.25,1833,25.2,117,No Failure
2023-09-03 10:15:00,H38479,H,25.05000000000001,36.25,2182,17.3,119,No Failure
2023-09-03 10:30:00,L56246,L,25.05000000000001,36.150000000000034,1656,30.3,124,No Failure
2023-09-03 10:45:00,L56247,L,24.950000000000045,36.05000000000001,1351,56.6,126,No Failure
2023-09-03 11:00:00,H38482,H,24.950000000000045,36.05000000000001,1790,30.3,128,No Failure
2023-09-03 11:15:00,M23929,M,25.05000000000001,36.05000000000001,1678,28.1,133,No Failure
2023-09-03 11:30:00,L56250,L,24.950000000000045,36.05000000000001,1427,45.2,136,No Failure
2023-09-03 11:45:00,L56251,L,24.850000000000023,35.950000000000045,1429,54.0,138,No Failure
2023-09-03 12:00:00,H38486,H,25.05000000000001,35.950000000000045,1770,27.2,140,No Failure
2023-09-03 12:15:00,L56253,L,25.05000000000001,35.950000000000045,1689,31.2,145,No Failure
2023-09-03 12:30:00,M23934,M,25.05000000000001,35.950000000000045,1554,41.3,147,No Failure
2023-09-03 12:45:00,L56255,L,25.15000000000004,35.950000000000045,1506,36.0,150,No Failure
2023-09-03 13:00:00,L56256,L,25.05000000000001,35.950000000000045,1474,44.3,152,No Failure
2023-09-03 13:15:00,L56257,L,25.15000000000004,35.950000000000045,1762,26.1,154,No Failure
2023-09-03 13:30:00,L56258,L,25.15000000000004,35.950000000000045,1566,35.7,156,No Failure
2023-09-03 13:45:00,H38493,H,25.15000000000004,35.950000000000045,1554,42.4,158,No Failure
2023-09-03 14:00:00,L56260,L,25.05000000000001,35.85000000000002,1869,25.4,163,No Failure
2023-09-03 14:15:00,L56261,L,25.15000000000004,35.85000000000002,1527,35.1,165,No Failure
2023-09-03 14:30:00,L56262,L,25.05000000000001,35.75,1309,49.6,167,No Failure
2023-09-03 14:45:00,M23943,M,25.05000000000001,35.75,1541,35.7,169,No Failure
2023-09-03 15:00:00,L56264,L,25.05000000000001,35.75,1326,75.4,172,Power Failure
2023-09-03 15:15:00,H38499,H,24.950000000000045,35.75,1365,54.0,174,No Failure
2023-09-03 15:30:00,L56266,L,24.950000000000045,35.650000000000034,1428,43.7,179,No Failure
2023-09-03 15:45:00,L56267,L,24.950000000000045,35.650000000000034,1681,27.6,181,No Failure
2023-09-03 16:00:00,M23948,M,24.950000000000045,35.75,1662,26.9,183,No Failure
2023-09-03 16:15:00,L56269,L,25.05000000000001,35.75,1989,20.3,186,No Failure
2023-09-03 16:30:00,M23950,M,25.05000000000001,35.75,1747,29.0,188,No Failure
2023-09-03 16:45:00,M23951,M,25.05000000000001,35.85000000000002,1765,31.1,191,No Failure
2023-09-03 17:00:00,L56272,L,25.15000000000004,35.950000000000045,1568,34.4,194,No Failure
2023-09-03 17:15:00,M23953,M,25.15000000000004,35.950000000000045,1709,30.6,196,No Failure
2023-09-03 17:30:00,M23954,M,25.15000000000004,35.950000000000045,1370,58.8,199,No Failure
2023-09-03 17:45:00,L56275,L,25.15000000000004,35.950000000000045,1458,45.7,202,No Failure
2023-09-03 18:00:00,L56276,L,25.05000000000001,35.950000000000045,1712,30.9,204,No Failure
2023-09-03 18:15:00,L56277,L,25.15000000000004,35.950000000000045,1642,36.9,206,No Failure
2023-09-03 18:30:00,L56278,L,25.15000000000004,35.950000000000045,1468,49.8,0,No Failure
2023-09-03 18:45:00,H38513,H,25.15000000000004,35.950000000000045,1477,52.3,2,No Failure
2023-09-03 19:00:00,L56280,L,25.15000000000004,36.05000000000001,1446,53.5,7,No Failure
2023-09-03 19:15:00,H38515,H,25.15000000000004,36.05000000000001,1653,31.4,9,No Failure
2023-09-03 19:30:00,L56282,L,25.15000000000004,36.150000000000034,1494,38.2,14,No Failure
2023-09-03 19:45:00,L56283,L,25.15000000000004,36.05000000000001,1490,41.0,16,No Failure
2023-09-03 20:00:00,M23964,M,25.25,36.150000000000034,1550,47.8,18,No Failure
2023-09-03 20:15:00,M23965,M,25.15000000000004,36.05000000000001,1677,34.9,21,No Failure
2023-09-03 20:30:00,L56286,L,25.25,36.150000000000034,1854,21.8,24,No Failure
2023-09-03 20:45:00,M23967,M,25.350000000000023,36.35000000000002,1662,30.3,26,No Failure
2023-09-03 21:00:00,M23968,M,25.350000000000023,36.450000000000045,1440,38.8,29,No Failure
2023-09-03 21:15:00,L56289,L,25.350000000000023,36.450000000000045,1513,39.7,32,No Failure
2023-09-03 21:30:00,M23970,M,25.450000000000045,36.450000000000045,1389,49.0,34,No Failure
2023-09-03 21:45:00,L56291,L,25.450000000000045,36.450000000000045,1351,51.0,37,No Failure
2023-09-03 22:00:00,M23972,M,25.450000000000045,36.450000000000045,1482,38.3,39,No Failure
2023-09-03 22:15:00,L56293,L,25.450000000000045,36.450000000000045,1744,28.5,42,No Failure
2023-09-03 22:30:00,L56294,L,25.450000000000045,36.55000000000001,1476,39.0,44,No Failure
2023-09-03 22:45:00,M23975,M,25.450000000000045,36.450000000000045,1444,48.2,46,No Failure
2023-09-03 23:00:00,H38530,H,25.450000000000045,36.55000000000001,1659,32.1,49,No Failure
2023-09-03 23:15:00,M23977,M,25.450000000000045,36.55000000000001,1475,46.6,54,No Failure
2023-09-03 23:30:00,L56298,L,25.450000000000045,36.450000000000045,1526,42.1,57,No Failure
2023-09-03 23:45:00,M23979,M,25.25,36.25,1675,29.5,59,No Failure
2023-09-04 00:00:00,L56300,L,25.25,36.25,1525,38.7,62,No Failure
2023-09-04 00:15:00,L56301,L,25.15000000000004,36.150000000000034,1396,45.9,64,No Failure
2023-09-04 00:30:00,L56302,L,25.25,36.25,1580,41.2,66,No Failure
2023-09-04 00:45:00,L56303,L,25.25,36.35000000000002,1462,42.8,68,No Failure
2023-09-04 01:00:00,L56304,L,25.25,36.25,1426,50.4,70,No Failure
2023-09-04 01:15:00,L56305,L,25.25,36.35000000000002,1569,34.2,72,No Failure
2023-09-04 01:30:00,L56306,L,25.25,36.35000000000002,1477,40.7,74,No Failure
2023-09-04 01:45:00,L56307,L,25.25,36.35000000000002,1761,27.2,76,No Failure
2023-09-04 02:00:00,M23988,M,25.350000000000023,36.450000000000045,1486,45.9,78,No Failure
2023-09-04 02:15:00,L56309,L,25.450000000000045,36.450000000000045,1664,30.1,81,No Failure
2023-09-04 02:30:00,L56310,L,25.450000000000045,36.450000000000045,1576,32.7,83,No Failure
2023-09-04 02:45:00,H38545,H,25.450000000000045,36.450000000000045,1463,46.7,85,No Failure
2023-09-04 03:00:00,M23992,M,25.450000000000045,36.450000000000045,1585,42.0,90,No Failure
2023-09-04 03:15:00,L56313,L,25.55000000000001,36.55000000000001,1479,45.7,93,No Failure
2023-09-04 03:30:00,L56314,L,25.55000000000001,36.55000000000001,1449,40.2,95,No Failure
2023-09-04 03:45:00,H38549,H,25.55000000000001,36.650000000000034,1404,50.3,97,No Failure
2023-09-04 04:00:00,L56316,L,25.55000000000001,36.55000000000001,1694,29.1,102,No Failure
2023-09-04 04:15:00,L56317,L,25.55000000000001,36.55000000000001,1731,28.4,104,No Failure
2023-09-04 04:30:00,L56318,L,25.450000000000045,36.450000000000045,1522,37.0,106,No Failure
2023-09-04 04:45:00,L56319,L,25.350000000000023,36.35000000000002,1536,36.9,108,No Failure
2023-09-04 05:00:00,L56320,L,25.350000000000023,36.35000000000002,1373,39.9,110,No Failure
2023-09-04 05:15:00,L56321,L,25.350000000000023,36.35000000000002,1597,36.4,112,No Failure
2023-09-04 05:30:00,L56322,L,25.450000000000045,36.35000000000002,1678,34.2,114,No Failure
2023-09-04 05:45:00,L56323,L,25.450000000000045,36.35000000000002,1452,42.6,116,No Failure
2023-09-04 06:00:00,M24004,M,25.350000000000023,36.35000000000002,1447,41.6,118,No Failure
2023-09-04 06:15:00,L56325,L,25.450000000000045,36.35000000000002,1574,37.1,121,No Failure
2023-09-04 06:30:00,L56326,L,25.450000000000045,36.450000000000045,1528,40.0,123,No Failure
2023-09-04 06:45:00,L56327,L,25.55000000000001,36.55000000000001,1688,27.2,125,No Failure
2023-09-04 07:00:00,L56328,L,25.450000000000045,36.450000000000045,1393,40.4,127,No Failure
2023-09-04 07:15:00,M24009,M,25.350000000000023,36.450000000000045,1429,50.5,129,No Failure
2023-09-04 07:30:00,M24010,M,25.350000000000023,36.450000000000045,1347,57.0,132,No Failure
2023-09-04 07:45:00,L56331,L,25.450000000000045,36.450000000000045,1553,40.5,135,No Failure
2023-09-04 08:00:00,L56332,L,25.350000000000023,36.450000000000045,1260,53.6,137,No Failure
2023-09-04 08:15:00,L56333,L,25.350000000000023,36.450000000000045,1546,33.8,139,No Failure
2023-09-04 08:30:00,L56334,L,25.350000000000023,36.450000000000045,1596,36.0,141,No Failure
2023-09-04 08:45:00,L56335,L,25.350000000000023,36.35000000000002,1340,57.4,143,No Failure
2023-09-04 09:00:00,M24016,M,25.350000000000023,36.25,1369,54.8,145,No Failure
2023-09-04 09:15:00,L56337,L,25.350000000000023,36.35000000000002,1462,52.3,148,No Failure
2023-09-04 09:30:00,H38572,H,25.25,36.25,1487,46.2,150,No Failure
2023-09-04 09:45:00,M24019,M,25.350000000000023,36.450000000000045,1510,35.5,155,No Failure
2023-09-04 10:00:00,H38574,H,25.350000000000023,36.35000000000002,1671,28.0,158,No Failure
2023-09-04 10:15:00,M24021,M,25.350000000000023,36.35000000000002,1612,30.0,163,No Failure
2023-09-04 10:30:00,M24022,M,25.450000000000045,36.450000000000045,1509,39.7,166,No Failure
